frame_250,Model_Inference,0.002951,fp16,641
frame_300,Model_Inference,0.002949,fp16,595
frame_350,Model_Inference,0.002941,fp16,583
frame_400,Model_Inference,0.002936,fp16,590
frame_450,Model_Inference,0.002951,fp16,551
frame_500,Model_Inference,0.002934,fp16,576
frame_550,Model_Inference,0.002946,fp16,544
frame_600,Model_Inference,0.002959,fp16,527
frame_0,Model_Inference,0.002986,fp16,600
frame_50,Model_Inference,0.002944,fp16,580
frame_100,Model_Inference,0.002914,fp16,577
frame_150,Model_Inference,0.002949,fp16,602
frame_200,Model_Inference,0.002941,fp16,659
frame_250,Model_Inference,0.002925,fp16,633
frame_300,Model_Inference,0.002930,fp16,636
frame_350,Model_Inference,0.002934,fp16,595
frame_400,Model_Inference,0.002958,fp16,570
frame_0,Model_Inference,0.002978,fp16,601
frame_50,Model_Inference,0.002922,fp16,600
frame_100,Model_Inference,0.002957,fp16,627
frame_150,Model_Inference,0.002925,fp16,546
frame_200,Model_Inference,0.002955,fp16,526
frame_250,Model_Inference,0.002982,fp16,521
frame_300,Model_Inference,0.002962,fp16,556
frame_350,Model_Inference,0.002939,fp16,511
frame_400,Model_Inference,0.002932,fp16,461
frame_0,Model_Inference,0.002990,fp16,582
frame_50,Model_Inference,0.002931,fp16,570
frame_100,Model_Inference,0.002976,fp16,544
frame_150,Model_Inference,0.002938,fp16,598
frame_200,Model_Inference,0.002968,fp16,637
frame_250,Model_Inference,0.002982,fp16,641
frame_300,Model_Inference,0.002946,fp16,595
frame_350,Model_Inference,0.002949,fp16,583
frame_400,Model_Inference,0.002937,fp16,590
frame_450,Model_Inference,0.002962,fp16,551
frame_500,Model_Inference,0.002937,fp16,576
frame_550,Model_Inference,0.002952,fp16,544
frame_600,Model_Inference,0.002975,fp16,527
frame_0,Model_Inference,0.002993,fp16,516
frame_50,Model_Inference,0.002913,fp16,413
frame_100,Model_Inference,0.002904,fp16,383
frame_150,Model_Inference,0.002927,fp16,380
frame_200,Model_Inference,0.002925,fp16,379
frame_250,Model_Inference,0.002968,fp16,445
frame_300,Model_Inference,0.002927,fp16,444
frame_350,Model_Inference,0.002948,fp16,490
frame_0,Model_Inference,0.002986,fp16,600
frame_50,Model_Inference,0.002924,fp16,580
frame_100,Model_Inference,0.002946,fp16,577
frame_150,Model_Inference,0.002928,fp16,602
frame_200,Model_Inference,0.002937,fp16,659
frame_250,Model_Inference,0.002935,fp16,633
frame_300,Model_Inference,0.002969,fp16,636
frame_350,Model_Inference,0.002951,fp16,595
frame_400,Model_Inference,0.002973,fp16,570
frame_0,Model_Inference,0.003005,fp16,643
frame_50,Model_Inference,0.002949,fp16,577
frame_100,Model_Inference,0.002927,fp16,599
frame_150,Model_Inference,0.002967,fp16,637
frame_200,Model_Inference,0.002979,fp16,641
frame_0,Model_Inference,0.002972,fp16,561
frame_50,Model_Inference,0.002933,fp16,520
frame_100,Model_Inference,0.002967,fp16,570
frame_150,Model_Inference,0.002955,fp16,586
frame_200,Model_Inference,0.002970,fp16,589
frame_250,Model_Inference,0.002939,fp16,577
frame_0,Model_Inference,0.002983,fp16,554
frame_50,Model_Inference,0.002939,fp16,482
frame_100,Model_Inference,0.002946,fp16,510
frame_150,Model_Inference,0.002939,fp16,418
frame_200,Model_Inference,0.002958,fp16,408
frame_250,Model_Inference,0.002975,fp16,454
frame_300,Model_Inference,0.002986,fp16,479
frame_350,Model_Inference,0.002966,fp16,605
frame_400,Model_Inference,0.002960,fp16,592
frame_450,Model_Inference,0.002975,fp16,633
frame_500,Model_Inference,0.002950,fp16,563
frame_550,Model_Inference,0.002961,fp16,637
frame_600,Model_Inference,0.002998,fp16,661
frame_650,Model_Inference,0.002981,fp16,669
frame_700,Model_Inference,0.002996,fp16,631
frame_750,Model_Inference,0.002957,fp16,639
frame_800,Model_Inference,0.002970,fp16,604
frame_850,Model_Inference,0.002974,fp16,567
frame_900,Model_Inference,0.002959,fp16,550
frame_950,Model_Inference,0.002946,fp16,449
frame_1000,Model_Inference,0.002955,fp16,298
frame_1050,Model_Inference,0.002944,fp16,248
frame_1100,Model_Inference,0.002937,fp16,233
frame_0,Model_Inference,0.002956,fp16,440
frame_50,Model_Inference,0.002934,fp16,473
frame_100,Model_Inference,0.002949,fp16,443
frame_150,Model_Inference,0.002924,fp16,462
frame_0,Model_Inference,0.002945,fp16,505
frame_50,Model_Inference,0.002958,fp16,529
frame_100,Model_Inference,0.002949,fp16,589
frame_150,Model_Inference,0.002973,fp16,631
frame_0,Model_Inference,0.002930,fp16,153
frame_50,Model_Inference,0.002926,fp16,185
frame_100,Model_Inference,0.002950,fp16,185
frame_150,Model_Inference,0.002968,fp16,165
frame_200,Model_Inference,0.002965,fp16,153
frame_250,Model_Inference,0.002940,fp16,167
frame_300,Model_Inference,0.003729,fp16,155
frame_350,Model_Inference,0.002930,fp16,160
frame_400,Model_Inference,0.002962,fp16,145
frame_450,Model_Inference,0.002905,fp16,166
frame_500,Model_Inference,0.002945,fp16,178
frame_550,Model_Inference,0.002913,fp16,196
frame_600,Model_Inference,0.002948,fp16,213
frame_650,Model_Inference,0.002964,fp16,228
frame_700,Model_Inference,0.002927,fp16,223
frame_750,Model_Inference,0.002936,fp16,235
frame_800,Model_Inference,0.002913,fp16,189
frame_850,Model_Inference,0.002919,fp16,183
frame_900,Model_Inference,0.002938,fp16,167
frame_950,Model_Inference,0.002912,fp16,173
frame_1000,Model_Inference,0.002951,fp16,164
frame_1050,Model_Inference,0.002930,fp16,165
frame_1100,Model_Inference,0.002941,fp16,198
frame_1150,Model_Inference,0.002929,fp16,186
frame_1200,Model_Inference,0.002911,fp16,164
frame_1250,Model_Inference,0.002941,fp16,163
frame_1300,Model_Inference,0.002928,fp16,145
frame_0,Model_Inference,0.002928,fp16,176
frame_50,Model_Inference,0.002923,fp16,182
frame_100,Model_Inference,0.002927,fp16,163
frame_150,Model_Inference,0.002891,fp16,136
frame_200,Model_Inference,0.002938,fp16,193
frame_250,Model_Inference,0.002939,fp16,171
frame_300,Model_Inference,0.002953,fp16,135
frame_350,Model_Inference,0.002931,fp16,196
frame_400,Model_Inference,0.002947,fp16,218
frame_450,Model_Inference,0.002906,fp16,168
frame_500,Model_Inference,0.002946,fp16,157
frame_550,Model_Inference,0.002951,fp16,146
frame_600,Model_Inference,0.002935,fp16,141
frame_650,Model_Inference,0.002966,fp16,166
frame_700,Model_Inference,0.002942,fp16,174
frame_750,Model_Inference,0.002926,fp16,215
frame_800,Model_Inference,0.002938,fp16,199
frame_850,Model_Inference,0.002947,fp16,199
frame_900,Model_Inference,0.002946,fp16,209
frame_950,Model_Inference,0.002980,fp16,199
frame_1000,Model_Inference,0.002964,fp16,186
frame_1050,Model_Inference,0.002982,fp16,183
frame_1100,Model_Inference,0.002927,fp16,165
frame_1150,Model_Inference,0.002919,fp16,180
frame_1200,Model_Inference,0.002962,fp16,164
frame_1250,Model_Inference,0.002939,fp16,162
frame_1300,Model_Inference,0.002953,fp16,175
frame_1350,Model_Inference,0.002955,fp16,176
frame_0,Model_Inference,0.002936,fp16,136
frame_50,Model_Inference,0.002947,fp16,140
frame_100,Model_Inference,0.002940,fp16,181
frame_150,Model_Inference,0.002918,fp16,178
frame_200,Model_Inference,0.002937,fp16,165
frame_250,Model_Inference,0.002957,fp16,167
frame_300,Model_Inference,0.002941,fp16,175
frame_350,Model_Inference,0.002937,fp16,182
frame_400,Model_Inference,0.002920,fp16,169
frame_450,Model_Inference,0.002948,fp16,141
frame_500,Model_Inference,0.002921,fp16,141
frame_550,Model_Inference,0.002938,fp16,130
frame_600,Model_Inference,0.002942,fp16,148
frame_650,Model_Inference,0.002919,fp16,146
frame_700,Model_Inference,0.002935,fp16,154
frame_750,Model_Inference,0.002925,fp16,186
frame_800,Model_Inference,0.002927,fp16,194
frame_850,Model_Inference,0.002951,fp16,207
frame_900,Model_Inference,0.002935,fp16,222
frame_950,Model_Inference,0.002928,fp16,183
frame_1000,Model_Inference,0.002934,fp16,189
frame_1050,Model_Inference,0.002939,fp16,185
frame_1100,Model_Inference,0.002957,fp16,180
frame_1150,Model_Inference,0.002921,fp16,181
frame_1200,Model_Inference,0.002938,fp16,172
frame_1250,Model_Inference,0.002983,fp16,174
frame_1300,Model_Inference,0.002945,fp16,189
frame_1350,Model_Inference,0.002897,fp16,150
frame_1400,Model_Inference,0.002917,fp16,156
frame_1450,Model_Inference,0.002945,fp16,174
frame_1500,Model_Inference,0.002921,fp16,161
frame_1550,Model_Inference,0.002939,fp16,175
